10000,9.985,7.411948,-0.000339,100.001,6.580827,-1.4e-05
10000,9.985,8.587065,-0.000299,100.001,9.537328,-2.1e-05
10000,9.985,8.315112,2.9e-05,100.001,8.110448,-1.7e-05
10000,9.985,9.796415,-0.000297,100.001,7.660502,-6e-06
10000,9.985,8.482076,0.000152,100.001,9.066441,-8e-06
10000,9.985,7.405954,-0.000321,100.001,7.9075,-2e-05
10000,9.985,9.002731,3.3e-05,100.001,10.053533,-1.1e-05
10000,9.985,7.462182,-0.000436,100.001,8.207197,-1.9e-05
10000,9.985,10.220711,-0,100.001,9.497122,-1.1e-05
10000,9.985,8.408431,0.00028,100.001,6.951436,-1e-05
10000,9.985,8.50118,-0.000109,100.001,8.797533,-1.6e-05
10000,9.985,8.478086,0.00019,100.001,8.643464,-8e-06
10000,9.985,8.457058,-0.000206,100.001,9.162074,-1.3e-05
10000,9.985,8.762173,0.000207,100.001,8.959391,-2e-05
