120,3.27137,-2.04235,0.00753
220,3.88281,0.17362,0.00759
310,5.01758,-6.307,0.01574
250,2.66901,-5.24345,0.01149
470,0.3002,4.52316,0.00885
440,5.88829,-2.03037,0.01217
400,2.01857,-2.10875,0.0057
200,0.79595,-3.92271,0.00782
140,0.05452,2.26509,0.00443
50,5.48741,1.56187,0.01114
270,3.16534,1.89379,0.0072
170,2.59103,0.58205,0.00519
40,-0.77727,-3.05607,0.00616
340,3.99472,5.11997,0.01268
260,3.69151,3.06992,0.00938
410,-3.63758,-2.88441,0.00907
10,-0.65763,0.87852,0.00214
290,0.37538,1.44373,0.00291
190,3.62171,0.15054,0.00708
80,3.57815,4.71067,0.01155
480,2.32337,0.08801,0.00454
360,-5.43469,2.99839,0.01212
330,-3.5658,0.6217,0.00707
390,5.50885,-2.9451,0.0122
30,7.43763,0.00238,0.01453
320,0.34624,0.60166,0.00136
20,-2.23685,-1.24003,0.005
420,2.55376,-1.51741,0.0058
370,3.23469,-1.30268,0.00681
460,2.4025,-4.00301,0.00912
450,-1.0024,1.14836,0.00298
280,7.27414,-1.55341,0.01453
430,3.89172,2.40536,0.00894
90,3.95979,-0.34119,0.00776
180,4.06804,6.02722,0.0142
350,0.84886,-2.21282,0.00463
490,1.42708,6.84479,0.01366
210,-5.61107,3.00292,0.01243
100,5.15455,2.22464,0.01097
60,2.73224,-4.49494,0.01027
240,-2.23859,-4.44557,0.00972
130,-7.41139,0.96164,0.0146
70,4.38116,2.39013,0.00975
110,3.84679,-1.41785,0.00801
230,0.97602,-4.81988,0.0096
150,4.97872,0.81892,0.00985
380,2.40564,4.10355,0.00929
300,1.97148,2.00135,0.00549
160,5.24923,1.22738,0.01053
