120,2.42763,-3.11057,0.00771
130,-4.55057,-0.44173,0.00893
470,-0.32823,0.60283,0.00134
340,1.41454,3.6605,0.00766
250,0.40516,-4.78982,0.00939
50,4.16135,-0.52359,0.00819
220,5.06228,0.30906,0.00991
300,2.2915,1.85083,0.00575
40,-1.92954,-3.2426,0.00737
210,-2.94843,1.27821,0.00628
430,3.99753,2.49627,0.0092
390,2.6819,-1.78945,0.0063
380,1.72512,1.16663,0.00407
170,3.08829,-0.45118,0.0061
260,1.35794,2.82685,0.00613
310,3.22111,-5.62143,0.01265
350,0.33383,-3.58559,0.00703
240,1.32276,-3.55483,0.00741
90,5.68715,0.2118,0.01112
290,-0.26202,1.54033,0.00305
180,3.52922,4.34123,0.01093
140,-0.8754,2.03023,0.00432
100,3.14704,2.33499,0.00765
70,3.84111,-0.19516,0.00751
440,2.33825,-0.70356,0.00477
80,2.33288,2.86096,0.00721
330,-4.60214,2.94519,0.01067
460,2.72454,-5.10751,0.01131
10,-2.05055,-0.33526,0.00406
420,3.59418,-0.71507,0.00716
160,3.64834,1.06862,0.00743
270,1.80992,2.70564,0.00636
110,4.41817,0.4706,0.00868
60,5.47107,-2.41224,0.01168
480,3.446,-2.56294,0.00839
400,4.92807,-2.53594,0.01082
230,0.69402,-2.88838,0.0058
320,-0.61614,-2.7116,0.00543
200,-2.49486,-3.81739,0.00891
410,-0.94758,-2.39793,0.00504
150,6.51475,0.67607,0.01279
450,-1.94828,-0.9552,0.00424
190,2.09748,3.35324,0.00773
30,7.14243,0.52615,0.01399
370,5.49367,3.01357,0.01224
360,-3.3209,3.67254,0.00967
280,7.54488,-1.41969,0.01499
20,-4.32538,-1.43408,0.0089
490,0.61056,3.83223,0.00758
